image,user,x,y,w,h,class,volInImg
Unknown-X-20200812-090531-X84VWHDKXGWC-0,chrispsimmons,0.0884152001,0.2660063670,0.0395571450,0.0704313255,1,4
Unknown-X-20200812-090531-X84VWHDKXGWC-0,amandanicoletta,0.1860801519,0.6886301772,0.1007155465,0.3383567266,0,4
Unknown-X-20200812-090531-X84VWHDKXGWC-0,divya.sharm,0.2907666820,0.5627907179,0.2069238944,0.1975942127,1,4
Unknown-X-20200812-090531-X84VWHDKXGWC-0,Harshavardhani,0.5370525666,0.8105512699,0.3143266387,0.2549747349,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,Debreziner,0.2104794128,0.3098392589,0.2790710544,0.1666693944,1,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,Debreziner,0.4699121454,0.8286650053,0.4341105291,0.2876392488,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,Debreziner,0.8192678647,0.7930461925,0.1405690143,0.1948959187,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,Debreziner,0.5531166810,0.2224721960,0.1312667389,0.1317226143,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,Debreziner,0.3500149637,0.1834930810,0.2563319556,0.2446276962,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,Debreziner,0.7014378545,0.1929018215,0.1612411231,0.1451636591,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,Debreziner,0.8812836545,0.1572829805,0.1260988853,0.1545725228,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,chrispsimmons,0.2198858488,0.2258959842,0.1035255188,0.1419138549,1,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,chrispsimmons,0.4871920218,0.7998587290,0.3631481971,0.3626688065,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,gracelltt,0.5007867981,0.8727640542,0.3060727519,0.1401696154,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,gracelltt,0.3293856411,0.1547982385,0.1749764002,0.1442223467,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,sEnojAi,0.5045648553,0.8023361288,0.2760986202,0.1371039114,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,sEnojAi,0.8205648144,0.7880295784,0.0697126892,0.1275661017,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,sEnojAi,0.3417492367,0.2104057497,0.1045689075,0.0858388306,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,sEnojAi,0.5481352781,0.2378265319,0.0348563130,0.0953764762,0,4
Unknown-X-20200812-140918-XN9ZWQKIIC15-0,sEnojAi,0.6976504873,0.2259044545,0.0440290702,0.0953764762,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,chrispsimmons,0.2778012851,0.3089418840,0.0460845222,0.0557143171,1,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,chrispsimmons,0.6266693399,0.7204920639,0.5788865208,0.4709437404,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,chrispsimmons,0.1452071849,0.7289017984,0.2773157378,0.3511054537,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,chrispsimmons,0.2236317564,0.2411385992,0.0218295263,0.0588679573,1,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,aphoenix88,0.4655710331,0.6960354325,0.1377159308,0.3154275150,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,aphoenix88,0.2398445981,0.7126368516,0.0784342427,0.2347918754,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,aphoenix88,0.0597194502,0.6823985226,0.0574576441,0.3189849341,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,gracelltt,0.2273461602,0.8255384867,0.0756980171,0.1555549616,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,gracelltt,0.4780222207,0.7727997666,0.1298752146,0.1204000233,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,NikEverse,0.6019670155,0.1111383124,0.4194731279,0.1437371474,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,NikEverse,0.4809349470,0.7724005787,0.1678125366,0.2823177668,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,NikEverse,0.2418812838,0.7752206571,0.0877908754,0.2667634348,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,NikEverse,0.0581630222,0.7497612087,0.0521295997,0.2494921662,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,NikEverse,0.8015213013,0.6588079018,0.1603966075,0.2338411371,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,NikEverse,0.2537048356,0.1459527217,0.0463921886,0.2267500811,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,NikEverse,0.0705654266,0.1650828201,0.0278269437,0.1649377335,0,4
Unknown-X-20200812-140957-X13N9CWYUUDD-0,NikEverse,0.8779814539,0.1423709324,0.0902829761,0.1226816581,1,4
Unknown-X-20200813-110449-X+UTO6SELZO-0,chrispsimmons,0.5795841577,0.3853191337,0.0420315629,0.0546631681,1,4
Unknown-X-20200813-110449-X+UTO6SELZO-0,Slai07,0.8781814534,0.3054956610,0.1034767097,0.1754648742,0,4
Unknown-X-20200813-110449-X+UTO6SELZO-0,Slai07,0.5723461835,0.4722301547,0.2130111177,0.1835845434,0,4
Unknown-X-20200813-110449-X+UTO6SELZO-0,divya.sharm,0.5401762355,0.3234964390,0.2206004794,0.1578187474,1,4
Unknown-X-20200813-110449-X+UTO6SELZO-0,TeenaBoBeena,0.5388298302,0.4555681941,0.0952530359,0.1902275111,0,4
Unknown-X-20200813-110449-X+UTO6SELZO-0,TeenaBoBeena,0.8594203244,0.2688963508,0.1108915774,0.1937831480,0,4
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,Agustinclossirrazabal,0.3663297733,0.4120134378,0.3017172114,0.5107687780,0,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,Agustinclossirrazabal,0.5381103967,0.1481726161,0.0814856713,0.0845643588,1,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,Agustinclossirrazabal,0.2595174694,0.1397161834,0.0660694682,0.0575037757,1,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,Agustinclossirrazabal,0.4423096607,0.1194207322,0.0836879889,0.0744166332,1,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,moiraparodi,0.5340310221,0.1467064830,0.0721897623,0.0589774987,1,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,moiraparodi,0.4526254235,0.1219359563,0.0752618515,0.0731320403,1,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,moiraparodi,0.2621670360,0.1402189664,0.0568303638,0.0530797362,1,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,moiraparodi,0.2829024468,0.2510966299,0.1566673474,0.2300121692,0,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,gracelltt,0.3480623125,0.4942148450,0.3170035197,0.3560903308,0,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,chrispsimmons,0.5419742589,0.1570414817,0.0903434907,0.0672776885,1,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,chrispsimmons,0.4352046510,0.1134160793,0.0520160002,0.0367924811,1,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,chrispsimmons,0.2599929050,0.1360172084,0.0574912974,0.0420485543,1,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,chrispsimmons,0.4735322441,0.5459905580,0.5995527347,0.4309976267,0,5
Unknown-X-20200813-110727-XL3N9ZXJFL2D-0,Harshavardhani,0.3173228555,0.4696903199,0.1293116245,0.4670063817,0,5
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,moiraparodi,0.3344242512,0.7152494000,0.0690082485,0.1627778494,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,moiraparodi,0.5981991250,0.7624315241,0.0935243625,0.1816507155,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,moiraparodi,0.8533479599,0.7765859788,0.0880762881,0.1085185389,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,moiraparodi,0.7393936497,0.2363522540,0.0998802915,0.1934461491,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,moiraparodi,0.9046501400,0.2263260657,0.0799042080,0.2182166499,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,moiraparodi,0.4674466800,0.2192487973,0.0590201751,0.1356482249,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,gracelltt,0.8960731060,0.1171446898,0.0536326938,0.1159970427,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,gracelltt,0.7310779017,0.1332055676,0.0666894178,0.1211380292,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,ruirasjudith,0.8597656503,0.7531389216,0.0823524345,0.1191375896,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,ruirasjudith,0.3324291310,0.7166682623,0.0664434458,0.1677652585,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,ruirasjudith,0.6024141820,0.7513154348,0.1029406378,0.1422357457,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,ruirasjudith,0.4704630734,0.2097255389,0.0542777467,0.1750593596,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,ruirasjudith,0.7367048821,0.2395099260,0.0832883279,0.2127457178,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,ruirasjudith,0.9088963619,0.2255295015,0.0683151064,0.2139614372,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,ruirasjudith,0.2290206412,0.2237059788,0.0374329592,0.1811378028,0,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,damitak,0.7763008793,0.3363812149,0.0523435984,0.1931745057,1,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,damitak,0.8684969614,0.6547327965,0.0678087640,0.1313586902,1,4
Unknown-X-20200813-141128-XKJZPUGQ+UI+-0,damitak,0.9208405599,0.3209272405,0.0868427654,0.1900837396,1,4
Unknown-X-20200813-141216-X91VYWMUSGPL-0,chrispsimmons,0.3447265467,0.6691468561,0.4259734666,0.3216714068,0,4
Unknown-X-20200813-141216-X91VYWMUSGPL-0,Annete.gonzalez,0.1525476058,0.5993123894,0.2188210803,0.4169130023,0,4
Unknown-X-20200813-141216-X91VYWMUSGPL-0,jnapika.mattaparthi,0.1515524052,0.6303907460,0.0939862275,0.2247505008,0,4
Unknown-X-20200813-141216-X91VYWMUSGPL-0,kavita.jaiswal,0.2631552318,0.2440578026,0.3353004534,0.1887976556,1,4
Unknown-X-20200813-141216-X91VYWMUSGPL-0,kavita.jaiswal,0.3078312362,0.5062099465,0.2956907729,0.2272787062,1,4
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,chrispsimmons,0.4903133477,0.3421125727,0.0256353030,0.0322233566,1,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,chrispsimmons,0.5373113979,0.3282232008,0.0957050531,0.0777804699,1,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,chrispsimmons,0.1352647794,0.6410118437,0.0538340825,0.0855585477,1,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,chrispsimmons,0.4099895017,0.6410118437,0.0444344472,0.0411125414,1,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.7881666013,0.8355053218,0.1962650404,0.2213843349,0,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.1058638744,0.7378825692,0.0441581770,0.0570309212,1,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.1288210426,0.8758705627,0.1146189820,0.2264603226,0,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.4795427446,0.7461326317,0.1212848207,0.5077347367,0,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.3006586977,0.7548932522,0.1661922666,0.4902134956,0,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.1831061325,0.0946821213,0.1069815748,0.1668216808,0,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.3223794140,0.0945077325,0.0726473871,0.1809475523,0,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.4852171492,0.0990754201,0.1158342011,0.1981508403,0,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.7401044659,0.1845713811,0.0373018048,0.0648757267,1,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.7022285639,0.1805076830,0.0304060017,0.0828521420,1,2
Unknown-X-20200813-141732-XKYJYOSLGNUV-0,andrven,0.7285509944,0.1049168815,0.1350215870,0.1590729145,0,2
Unknown-X-20200813-144117-XXZP0NRRZWJT-0,chrispsimmons,0.1938621335,0.3469498318,0.0338955093,0.0494070336,1,3
Unknown-X-20200813-144117-XXZP0NRRZWJT-0,khooshbu.a.joshi,0.5314829630,0.7473937700,0.2216348505,0.4708901377,0,3
Unknown-X-20200813-144117-XXZP0NRRZWJT-0,divya.sharm,0.7020802032,0.7751403562,0.3989427688,0.1603850084,0,3
Unknown-X-20200813-144214-XZ2KC5J4WYX-0,moiraparodi,0.3853743812,0.1643997131,0.0308465425,0.0471819830,1,3
Unknown-X-20200813-144214-XZ2KC5J4WYX-0,Harshavardhani,0.4036339075,0.7343433324,0.0966427568,0.2329342253,0,3
Unknown-X-20200813-144214-XZ2KC5J4WYX-0,Harshavardhani,0.6945174950,0.7669371737,0.0371584685,0.2214254428,0,3
Unknown-X-20200813-144214-XZ2KC5J4WYX-0,Fatza,0.3708402582,0.1676285642,0.0977043326,0.1336341642,0,3
Unknown-X-20200813-144214-XZ2KC5J4WYX-0,Fatza,0.4260280443,0.6941391340,0.1091678217,0.1688626316,0,3
Unknown-X-20200813-144214-XZ2KC5J4WYX-0,Fatza,0.6962372521,0.7001482629,0.0825942140,0.1918159577,0,3
Unknown-X-20200813-144214-XZ2KC5J4WYX-0,Fatza,0.8668893060,0.6811541510,0.0842076019,0.1774767623,0,3
Unknown-X-20200813-144214-XZ2KC5J4WYX-0,Fatza,0.7611585976,0.1817360130,0.0838176340,0.1117085165,0,3
Unknown-X-20200813-144214-XZ2KC5J4WYX-0,Fatza,0.9154595796,0.1931203378,0.0958218466,0.1461713337,0,3
Unknown-X-20200813-144214-XZ2KC5J4WYX-0,Fatza,0.6077131504,0.1855547816,0.0864200947,0.1351647768,0,3
Unknown-X-20200813-165907-X64B27HIYM3G-0,chrispsimmons,0.3972487873,0.6502250196,0.0992308747,0.1009164934,1,5
Unknown-X-20200813-165907-X64B27HIYM3G-0,TaylorSucec,0.4263923301,0.7215461347,0.4981000234,0.4444605868,1,5
Unknown-X-20200813-165907-X64B27HIYM3G-0,gracelltt,0.3186987742,0.5434011745,0.0513095351,0.0875028409,0,5
Unknown-X-20200813-165907-X64B27HIYM3G-0,ggadia,0.1637850664,0.5514622975,0.0665884449,0.2139070589,0,5
Unknown-X-20200813-165907-X64B27HIYM3G-0,ggadia,0.3219837135,0.6235782002,0.0721064015,0.1730032293,0,5
Unknown-X-20200813-165907-X64B27HIYM3G-0,jyoti.j.gupta,0.4333180862,0.7270326672,0.4097109974,0.3084167849,0,5
Unknown-X-20200814-091618-XHMNJFVPQZSP-0,chrispsimmons,0.5976871467,0.3311815990,0.0268255198,0.0872507363,1,4
Unknown-X-20200814-091618-XHMNJFVPQZSP-0,chrispsimmons,0.5261523798,0.7485135039,0.1763982674,0.1986794836,1,4
Unknown-X-20200814-091618-XHMNJFVPQZSP-0,gracelltt,0.5931309607,0.3543110328,0.0250184116,0.0565318934,1,4
Unknown-X-20200814-091618-XHMNJFVPQZSP-0,jstaph,0.1570432912,0.4032237552,0.1429033457,0.2035124956,0,4
Unknown-X-20200814-091618-XHMNJFVPQZSP-0,jstaph,0.3406469531,0.4032237450,0.1356677259,0.1988340528,0,4
Unknown-X-20200814-091618-XHMNJFVPQZSP-0,jstaph,0.5970589458,0.3541000346,0.0262291318,0.0467844686,1,4
Unknown-X-20200814-091618-XHMNJFVPQZSP-0,jstaph,0.6296192114,0.4008845236,0.1655145807,0.2619930814,0,4
Unknown-X-20200814-091618-XHMNJFVPQZSP-0,pratima.srivastava,0.5300386006,0.3035616077,0.4860230440,0.2978440659,1,4
Unknown-X-20200814-093419-XNAYLZDSRFIQ-0,chrispsimmons,0.2037199668,0.3311816217,0.0209711191,0.0409973596,1,3
Unknown-X-20200814-093419-XNAYLZDSRFIQ-0,chrispsimmons,0.6840392311,0.7937156816,0.2282624771,0.3143129535,0,3
Unknown-X-20200814-093419-XNAYLZDSRFIQ-0,moiraparodi,0.3784048830,0.3006377025,0.0217212405,0.0507206048,1,3
Unknown-X-20200814-093419-XNAYLZDSRFIQ-0,moiraparodi,0.2005622478,0.3436912634,0.0298666939,0.0684138839,1,3
Unknown-X-20200814-093419-XNAYLZDSRFIQ-0,gracelltt,0.0617134106,0.1311385226,0.0633246478,0.0901483614,0,3
Unknown-X-20200814-093448-XQPSN8L4GN8V-0,chrispsimmons,0.4342009108,0.7910876555,0.1880301718,0.2775203684,0,2
Unknown-X-20200814-093448-XQPSN8L4GN8V-0,chrispsimmons,0.4142583211,0.3017476332,0.0162796747,0.0830458779,1,2
Unknown-X-20200814-093448-XQPSN8L4GN8V-0,TeenaBoBeena,0.3944197155,0.2217839389,0.0619478719,0.0782244065,0,2
Unknown-X-20200814-093448-XQPSN8L4GN8V-0,TeenaBoBeena,0.6442762102,0.2173393729,0.0660777595,0.0977804929,0,2
Unknown-X-20200814-093448-XQPSN8L4GN8V-0,TeenaBoBeena,0.8239251052,0.2342287308,0.0757141113,0.1315592088,0,2
Unknown-X-20200814-093448-XQPSN8L4GN8V-0,TeenaBoBeena,0.4419130914,0.8075779798,0.0770907195,0.0871135691,0,2
Unknown-X-20200814-093448-XQPSN8L4GN8V-0,TeenaBoBeena,0.7303149300,0.7835773325,0.0564414078,0.0675574318,0,2
Unknown-X-20200814-093448-XQPSN8L4GN8V-0,TeenaBoBeena,0.9209767849,0.8102447591,0.0523115517,0.0853357162,0,2
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,chrispsimmons,0.1796012567,0.5501954318,0.0346308813,0.0714825736,1,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,chrispsimmons,0.3982591526,0.6290364844,0.0370469849,0.0441509154,1,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,chrispsimmons,0.5017491756,0.7273249870,0.3938258323,0.4005124485,0,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,chrispsimmons,0.6543667488,0.1717584885,0.6539602521,0.3153641565,0,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,amandanicoletta,0.7181625878,0.5771479440,0.0719132155,0.1749836801,1,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,gracelltt,0.8323933961,0.8263984536,0.0518207698,0.0531671324,0,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,gracelltt,0.5551293826,0.0971218055,0.1423622490,0.1219197939,0,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,gracelltt,0.8040824106,0.1022221264,0.0949018219,0.0861894294,0,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,gracelltt,0.9115788071,0.0980443080,0.0920891631,0.0790095831,0,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,Kacey-Han,0.5563205134,0.0971479313,0.1500866781,0.1450270321,0,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,Kacey-Han,0.0625452102,0.0857276075,0.0875131000,0.1486243315,0,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,Kacey-Han,0.2669560044,0.1288384877,0.0453576919,0.1408158840,0,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,Crawfish0601,0.5580052507,0.2520908037,0.1448749942,0.2768508212,0,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,Crawfish0601,0.7090351063,0.6296708757,0.0587075647,0.1001112288,1,5
Unknown-X-20200814-094853-XUUXAW2PDBLS-0,Crawfish0601,0.1934504393,0.5703456910,0.0842737012,0.0877518564,1,5
Unknown-X-20200814-094921-XAAY4IUACDO3-0,chrispsimmons,0.5155793819,0.8703228895,0.3568832587,0.2018329869,0,4
Unknown-X-20200814-094921-XAAY4IUACDO3-0,Debreziner,0.1980255827,0.1172523780,0.2760559454,0.0961569691,0,4
Unknown-X-20200814-094921-XAAY4IUACDO3-0,Debreziner,0.5568982991,0.8686504607,0.4225779490,0.1153884570,0,4
Unknown-X-20200814-094921-XAAY4IUACDO3-0,moiraparodi,0.2739115038,0.1620406235,0.0611169586,0.0519001869,1,4
Unknown-X-20200814-094921-XAAY4IUACDO3-0,moiraparodi,0.2086897094,0.8137417850,0.0547315985,0.1521619135,0,4
Unknown-X-20200814-094921-XAAY4IUACDO3-0,TeenaBoBeena,0.2027605658,0.1240034417,0.1842319520,0.1635600934,0,4
Unknown-X-20200814-094921-XAAY4IUACDO3-0,TeenaBoBeena,0.4440494237,0.1506708479,0.0838667684,0.1351148527,0,4
Unknown-X-20200814-094921-XAAY4IUACDO3-0,TeenaBoBeena,0.5203544648,0.8591349529,0.2887217415,0.2008944946,0,4
Unknown-X-20200814-094921-XAAY4IUACDO3-0,TeenaBoBeena,0.1848873182,0.8120225667,0.2502254826,0.1493375127,0,4
Unknown-X-20200814-094921-XAAY4IUACDO3-0,TeenaBoBeena,0.0439636252,0.5897941564,0.0481202869,0.1066695993,1,4
Unknown-X-20200814-094921-XAAY4IUACDO3-0,TeenaBoBeena,0.8936303800,0.6964637761,0.0838668000,0.0746687154,0,4
Unknown-X-20200814-110617-XGMCVCDJ9LR9-0,chrispsimmons,0.7477968929,0.6542656062,0.0449554080,0.0735849265,1,2
Unknown-X-20200814-110617-XGMCVCDJ9LR9-0,kavita.jaiswal,0.4811972250,0.3721275406,0.1533443729,0.1394937786,1,2
Unknown-X-20200814-110643-XSHZFFSCNYA-0,Agustinclossirrazabal,0.4807272686,0.7105068381,0.0931652305,0.1471380484,0,4
Unknown-X-20200814-110643-XSHZFFSCNYA-0,Agustinclossirrazabal,0.6066971341,0.1963691149,0.1036626426,0.1978753732,0,4
Unknown-X-20200814-110643-XSHZFFSCNYA-0,Agustinclossirrazabal,0.7904031786,0.1718461034,0.0957895835,0.1691242760,0,4
Unknown-X-20200814-110643-XSHZFFSCNYA-0,Agustinclossirrazabal,0.9657316005,0.1329475229,0.0685367991,0.1319169257,0,4
Unknown-X-20200814-110643-XSHZFFSCNYA-0,AC7733,0.6234990366,0.1849507084,0.1416738017,0.2351068287,0,4
Unknown-X-20200814-110643-XSHZFFSCNYA-0,AC7733,0.8040874955,0.1681013900,0.1258647123,0.1590889632,0,4
Unknown-X-20200814-110643-XSHZFFSCNYA-0,jnapika.mattaparthi,0.6279402568,0.2129969661,0.0391459750,0.1628294426,0,4
Unknown-X-20200814-110643-XSHZFFSCNYA-0,nehatilve1,0.9172395656,0.3688629396,0.0271887340,0.0204417047,1,4
Unknown-X-20200814-110643-XSHZFFSCNYA-0,nehatilve1,0.6130652624,0.1914583007,0.0940278480,0.1679138613,0,4
Unknown-X-20200814-110643-XSHZFFSCNYA-0,nehatilve1,0.7914915278,0.1768570867,0.1155522783,0.1474721668,0,4
Unknown-X-20200814-114246-X6D0IKQYIVI-0,Agustinclossirrazabal,0.5328282579,0.7384123603,0.0998935739,0.2638338529,0,3
Unknown-X-20200814-114246-X6D0IKQYIVI-0,divya.sharm,0.2973956588,0.6160385194,0.3966429100,0.2348035228,1,3
Unknown-X-20200814-114246-X6D0IKQYIVI-0,Kacey-Han,0.3307200920,0.1893246557,0.2037832604,0.1102326943,0,3
Unknown-X-20200814-114246-X6D0IKQYIVI-0,Kacey-Han,0.5395767970,0.8170998351,0.0904763737,0.0760605950,0,3
Unknown-X-20200814-114246-X6D0IKQYIVI-0,Kacey-Han,0.2377069762,0.7922974868,0.0549622846,0.0771628520,0,3
Unknown-X-20200814-114246-X6D0IKQYIVI-0,Kacey-Han,0.0914227148,0.2664875437,0.0718737695,0.0903908013,0,3
Unknown-X-20200814-114246-X6D0IKQYIVI-0,Kacey-Han,0.6905117627,0.1959386097,0.0558078679,0.1388931892,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,Debreziner,0.3687674323,0.2426812650,0.3609899043,0.1103999584,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,Debreziner,0.7967972212,0.7122218477,0.4064055575,0.2480591880,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,gracelltt,0.3529659848,0.2264591082,0.2807801841,0.1607585186,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,gracelltt,0.7266134574,0.7956871181,0.1829335467,0.1511645524,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,ruirasjudith,0.7815904637,0.6346091638,0.2854171342,0.3805109813,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,ruirasjudith,0.3388641231,0.8127077723,0.1252821138,0.2139614515,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,ruirasjudith,0.3708911288,0.3215690108,0.2552741546,0.2309810661,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,ruirasjudith,0.7236592863,0.1933137260,0.0659379347,0.1884319685,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,ruirasjudith,0.8861492149,0.1337449068,0.0932551477,0.1568239833,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,ruirasjudith,0.0882998209,0.4935891477,0.1554251951,0.1568239833,0,3
Unknown-X-20200814-114311-XXYMAL5ABSPT-0,ruirasjudith,0.0298976331,0.7841390789,0.0499244704,0.2516478269,0,3
Unknown-X-20200814-121837-X7SLJWAVCSZ-0,syed.m.a.hussaini,0.7419421526,0.2341080071,0.3528078458,0.2224608473,0,2
Unknown-X-20200814-121837-X7SLJWAVCSZ-0,ruirasjudith,0.6496818931,0.7580016926,0.0819376331,0.1604710996,0,2
Unknown-X-20200814-121837-X7SLJWAVCSZ-0,ruirasjudith,0.9442156138,0.6364327169,0.1115687725,0.2261183247,0,2
Unknown-X-20200814-121837-X7SLJWAVCSZ-0,ruirasjudith,0.3591329076,0.7519232428,0.0791122008,0.1531769270,0,2
Unknown-X-20200814-121837-X7SLJWAVCSZ-0,ruirasjudith,0.1797177556,0.7689429104,0.0461487547,0.1604711406,0,2
Unknown-X-20200814-121837-X7SLJWAVCSZ-0,ruirasjudith,0.2908515732,0.2133725988,0.0800539904,0.1264317540,0,2
Unknown-X-20200814-121837-X7SLJWAVCSZ-0,ruirasjudith,0.1039019038,0.2492354619,0.0809958157,0.1762750650,0,2
Unknown-X-20200814-121837-X7SLJWAVCSZ-0,ruirasjudith,0.7316194945,0.3045493511,0.2891362376,0.1847848783,0,2
Unknown-X-20200814-124156-XWBDKXDAVBOE-0,chrispsimmons,0.1333765539,0.6097532703,0.0234792958,0.0473046252,1,3
Unknown-X-20200814-124156-XWBDKXDAVBOE-0,chrispsimmons,0.1422824939,0.5561413714,0.0202407600,0.0220754890,1,3
Unknown-X-20200814-124156-XWBDKXDAVBOE-0,chrispsimmons,0.7211683127,0.6113301144,0.0218600003,0.0609703884,1,3
Unknown-X-20200814-124156-XWBDKXDAVBOE-0,chrispsimmons,0.3693838495,0.2880818664,0.0485778556,0.0494070361,1,3
Unknown-X-20200814-124156-XWBDKXDAVBOE-0,chrispsimmons,0.6021526329,0.2339443289,0.0299563832,0.0840970932,1,3
